"state_code" "county_code" "site_number" "parameter_code" "poc" "latitude" "longitude" "datum" "parameter" "date_local" "time_local" "date_gmt" "time_gmt" "sample_measurement" "units_of_measure" "units_of_measure_code" "sample_duration" "sample_duration_code" "sample_frequency" "detection_limit" "uncertainty" "qualifier" "method_type" "method" "method_code" "state" "county" "date_of_last_change" "cbsa_code"
"172" "13" "089" "0002" "43601" 1 33.6878 -84.2905 "NAD83" "Ethylene oxide" "2021-09-07" "23:59" "2021-09-08" "04:59" 0.15 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 6TH DAY" 0.0522 NA "2 - Operational Deviation." "Non-FRM" "6L SUBATM SS CANISTER - PRECONC: GC/MS" "149" "Georgia" "DeKalb" "2022-03-17" "12060"
"173" "13" "069" "0002" "43601" 1 31.513097 -82.749971 "NAD83" "Ethylene oxide" "2021-09-13" "23:59" "2021-09-14" "04:59" 0.55 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 12TH DAY" 0.0522 NA "2 - Operational Deviation." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "Coffee" "2022-07-04" "20060"
"174" "13" "089" "0002" "43601" 3 33.6878 -84.2905 "NAD83" "Ethylene oxide" "2021-09-13" "23:59" "2021-09-14" "04:59" 0.18 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 6TH DAY" 0.0522 NA "1 - Deviation from a CFR/Critical Criteria Requirement." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "DeKalb" "2022-03-15" "12060"
"175" "13" "089" "0002" "43601" 1 33.6878 -84.2905 "NAD83" "Ethylene oxide" "2021-09-13" "23:59" "2021-09-14" "04:59" 0.18 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 6TH DAY" 0.0522 NA NA "Non-FRM" "6L SUBATM SS CANISTER - PRECONC: GC/MS" "149" "Georgia" "DeKalb" "2022-03-17" "12060"
"176" "13" "089" "0002" "43601" 3 33.6878 -84.2905 "NAD83" "Ethylene oxide" "2021-09-19" "23:59" "2021-09-20" "04:59" 0.43 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 6TH DAY" 0.0522 NA "1 - Deviation from a CFR/Critical Criteria Requirement." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "DeKalb" "2022-09-13" "12060"
"177" "13" "089" "0002" "43601" 1 33.6878 -84.2905 "NAD83" "Ethylene oxide" "2021-09-19" "23:59" "2021-09-20" "04:59" 1.87 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 6TH DAY" 0.0522 NA "2 - Operational Deviation." "Non-FRM" "6L SUBATM SS CANISTER - PRECONC: GC/MS" "149" "Georgia" "DeKalb" "2022-03-17" "12060"
"178" "13" "089" "0002" "43601" 3 33.6878 -84.2905 "NAD83" "Ethylene oxide" "2021-09-22" "23:59" "2021-09-23" "04:59" 0.28 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 6TH DAY" 0.0522 NA "1 - Deviation from a CFR/Critical Criteria Requirement." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "DeKalb" "2022-03-15" "12060"
"179" "13" "069" "0002" "43601" 1 31.513097 -82.749971 "NAD83" "Ethylene oxide" "2021-09-25" "23:59" "2021-09-26" "04:59" 0.14 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 12TH DAY" 0.0522 NA "LK - Analyte Identified; Reported Value May Be Biased High." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "Coffee" "2022-07-04" "20060"
"180" "13" "089" "0002" "43601" 3 33.6878 -84.2905 "NAD83" "Ethylene oxide" "2021-09-25" "23:59" "2021-09-26" "04:59" 0.23 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 6TH DAY" 0.0522 NA "1 - Deviation from a CFR/Critical Criteria Requirement." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "DeKalb" "2022-03-15" "12060"
"181" "13" "089" "0002" "43601" 1 33.6878 -84.2905 "NAD83" "Ethylene oxide" "2021-09-25" "23:59" "2021-09-26" "04:59" 0.52 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 6TH DAY" 0.0522 NA "2 - Operational Deviation." "Non-FRM" "6L SUBATM SS CANISTER - PRECONC: GC/MS" "149" "Georgia" "DeKalb" "2022-03-17" "12060"
"182" "13" "089" "0002" "43601" 3 33.6878 -84.2905 "NAD83" "Ethylene oxide" "2021-10-01" "23:59" "2021-10-02" "04:59" NA "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 6TH DAY" 0.0522 NA "AF - Scheduled but not Collected." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "DeKalb" "2022-06-28" "12060"
"183" "13" "089" "0002" "43601" 3 33.6878 -84.2905 "NAD83" "Ethylene oxide" "2021-10-07" "23:59" "2021-10-08" "04:59" NA "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 6TH DAY" 0.0522 NA "AF - Scheduled but not Collected." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "DeKalb" "2022-06-28" "12060"
"184" "13" "089" "0002" "43601" 3 33.6878 -84.2905 "NAD83" "Ethylene oxide" "2021-10-09" "23:59" "2021-10-10" "04:59" 0.13 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 6TH DAY" 0.0522 NA "1 - Deviation from a CFR/Critical Criteria Requirement." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "DeKalb" "2022-06-28" "12060"
"185" "13" "069" "0002" "43601" 1 31.513097 -82.749971 "NAD83" "Ethylene oxide" "2021-10-13" "23:59" "2021-10-14" "04:59" 0.09 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 12TH DAY" 0.0522 NA "2 - Operational Deviation." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "Coffee" "2022-07-04" "20060"
"186" "13" "089" "0002" "43601" 3 33.6878 -84.2905 "NAD83" "Ethylene oxide" "2021-10-13" "23:59" "2021-10-14" "04:59" NA "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 6TH DAY" 0.0522 NA "AF - Scheduled but not Collected." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "DeKalb" "2022-06-28" "12060"
"187" "13" "089" "0002" "43601" 3 33.6878 -84.2905 "NAD83" "Ethylene oxide" "2021-10-19" "23:59" "2021-10-20" "04:59" 0.16 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 6TH DAY" 0.0522 NA "1 - Deviation from a CFR/Critical Criteria Requirement." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "DeKalb" "2022-06-28" "12060"
"188" "13" "069" "0002" "43601" 1 31.513097 -82.749971 "NAD83" "Ethylene oxide" "2021-10-25" "23:59" "2021-10-26" "04:59" NA "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 12TH DAY" 0.12 NA "AF - Scheduled but not Collected." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "Coffee" "2022-07-04" "20060"
"189" "13" "089" "0002" "43601" 3 33.6878 -84.2905 "NAD83" "Ethylene oxide" "2021-10-25" "23:59" "2021-10-26" "04:59" 0.49 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 6TH DAY" 0.0522 NA "1 - Deviation from a CFR/Critical Criteria Requirement." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "DeKalb" "2022-06-28" "12060"
"190" "13" "089" "0002" "43601" 4 33.6878 -84.2905 "NAD83" "Ethylene oxide" "2021-10-28" "23:59" "2021-10-29" "04:59" 0.25 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 30 DAYS" 0.0522 NA "1 - Deviation from a CFR/Critical Criteria Requirement." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "DeKalb" "2022-06-28" "12060"
"191" "13" "089" "0002" "43601" 3 33.6878 -84.2905 "NAD83" "Ethylene oxide" "2021-10-28" "23:59" "2021-10-29" "04:59" 0.43 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 6TH DAY" 0.0522 NA "1 - Deviation from a CFR/Critical Criteria Requirement." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "DeKalb" "2022-06-28" "12060"
"192" "13" "069" "0002" "43601" 1 31.513097 -82.749971 "NAD83" "Ethylene oxide" "2021-10-31" "23:59" "2021-11-01" "04:59" NA "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 12TH DAY" 0.12 NA "AA - Sample Pressure out of Limits." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "Coffee" "2022-07-04" "20060"
"193" "13" "089" "0002" "43601" 3 33.6878 -84.2905 "NAD83" "Ethylene oxide" "2021-10-31" "23:59" "2021-11-01" "04:59" 0.43 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 6TH DAY" 0.0522 NA "1 - Deviation from a CFR/Critical Criteria Requirement." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "DeKalb" "2022-06-28" "12060"
"194" "13" "069" "0002" "43601" 1 31.513097 -82.749971 "NAD83" "Ethylene oxide" "2021-11-06" "23:59" "2021-11-07" "04:59" 0.1 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 12TH DAY" 0.032 NA "SQ - Values Between SQL and MDL." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "Coffee" "2022-06-24" "20060"
"195" "13" "089" "0002" "43601" 5 33.6878 -84.2905 "NAD83" "Ethylene oxide" "2021-11-06" "23:59" "2021-11-07" "04:59" 0.15 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 6TH DAY" 0.032 NA "1 - Deviation from a CFR/Critical Criteria Requirement." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "DeKalb" "2022-06-28" "12060"
"196" "13" "089" "0002" "43601" 6 33.6878 -84.2905 "NAD83" "Ethylene oxide" "2021-11-12" "23:59" "2021-11-13" "04:59" 0.21 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 30 DAYS" 0.032 NA "1 - Deviation from a CFR/Critical Criteria Requirement." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "DeKalb" "2022-06-28" "12060"
"197" "13" "089" "0002" "43601" 5 33.6878 -84.2905 "NAD83" "Ethylene oxide" "2021-11-12" "23:59" "2021-11-13" "04:59" 0.19 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 6TH DAY" 0.032 NA "1 - Deviation from a CFR/Critical Criteria Requirement." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "DeKalb" "2022-06-28" "12060"
"198" "13" "069" "0002" "43601" 1 31.513097 -82.749971 "NAD83" "Ethylene oxide" "2021-11-18" "23:59" "2021-11-19" "04:59" 0.1 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 12TH DAY" 0.032 NA "2 - Operational Deviation." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "Coffee" "2022-06-24" "20060"
"199" "13" "089" "0002" "43601" 5 33.6878 -84.2905 "NAD83" "Ethylene oxide" "2021-11-18" "23:59" "2021-11-19" "04:59" 0.23 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 6TH DAY" 0.032 NA "1 - Deviation from a CFR/Critical Criteria Requirement." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "DeKalb" "2022-06-28" "12060"
"200" "13" "089" "0002" "43601" 5 33.6878 -84.2905 "NAD83" "Ethylene oxide" "2021-11-24" "23:59" "2021-11-25" "04:59" 0.2 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 6TH DAY" 0.032 NA "1 - Deviation from a CFR/Critical Criteria Requirement." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "DeKalb" "2022-06-28" "12060"
"201" "13" "069" "0002" "43601" 1 31.513097 -82.749971 "NAD83" "Ethylene oxide" "2021-11-30" "23:59" "2021-12-01" "04:59" 0.14 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 12TH DAY" 0.0464 NA "2 - Operational Deviation." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "Coffee" "2022-06-24" "20060"
"202" "13" "089" "0002" "43601" 5 33.6878 -84.2905 "NAD83" "Ethylene oxide" "2021-11-30" "23:59" "2021-12-01" "04:59" 0.26 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 6TH DAY" 0.0464 NA "1 - Deviation from a CFR/Critical Criteria Requirement." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "DeKalb" "2022-06-28" "12060"
"203" "13" "089" "0002" "43601" 5 33.6878 -84.2905 "NAD83" "Ethylene oxide" "2021-12-06" "23:59" "2021-12-07" "04:59" 0.32 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 6TH DAY" 0.0464 NA "1 - Deviation from a CFR/Critical Criteria Requirement." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "DeKalb" "2022-06-28" "12060"
"204" "13" "069" "0002" "43601" 1 31.513097 -82.749971 "NAD83" "Ethylene oxide" "2021-12-12" "23:59" "2021-12-13" "04:59" 0.06 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 12TH DAY" 0.0464 NA "2 - Operational Deviation." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "Coffee" "2022-07-04" "20060"
"205" "13" "089" "0002" "43601" 6 33.6878 -84.2905 "NAD83" "Ethylene oxide" "2021-12-12" "23:59" "2021-12-13" "04:59" 0.12 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 30 DAYS" 0.0464 NA "1 - Deviation from a CFR/Critical Criteria Requirement." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "DeKalb" "2022-06-28" "12060"
"206" "13" "089" "0002" "43601" 5 33.6878 -84.2905 "NAD83" "Ethylene oxide" "2021-12-12" "23:59" "2021-12-13" "04:59" 0.07 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 6TH DAY" 0.0464 NA "1 - Deviation from a CFR/Critical Criteria Requirement." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "DeKalb" "2022-06-28" "12060"
"207" "13" "089" "0002" "43601" 5 33.6878 -84.2905 "NAD83" "Ethylene oxide" "2021-12-18" "23:59" "2021-12-19" "04:59" 0.14 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 6TH DAY" 0.0464 NA "1 - Deviation from a CFR/Critical Criteria Requirement." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "DeKalb" "2022-06-28" "12060"
"208" "13" "069" "0002" "43601" 1 31.513097 -82.749971 "NAD83" "Ethylene oxide" "2021-12-24" "23:59" "2021-12-25" "04:59" 0.15 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 12TH DAY" 0.0464 NA NA "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "Coffee" "2022-07-04" "20060"
"209" "13" "089" "0002" "43601" 5 33.6878 -84.2905 "NAD83" "Ethylene oxide" "2021-12-24" "23:59" "2021-12-25" "04:59" 0.25 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 6TH DAY" 0.0464 NA "1 - Deviation from a CFR/Critical Criteria Requirement." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "DeKalb" "2022-06-28" "12060"
"210" "13" "089" "0002" "43601" 5 33.6878 -84.2905 "NAD83" "Ethylene oxide" "2021-12-30" "23:59" "2021-12-31" "04:59" 0.11 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 6TH DAY" 0.0464 NA "1 - Deviation from a CFR/Critical Criteria Requirement." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "DeKalb" "2022-06-28" "12060"
"211" "13" "089" "0002" "43601" 6 33.6878 -84.2905 "NAD83" "Ethylene oxide" "2022-01-05" "23:59" "2022-01-06" "04:59" NA "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 30 DAYS" 0.0464 NA "AF - Scheduled but not Collected." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "DeKalb" "2022-09-26" "12060"
"212" "13" "089" "0002" "43601" 5 33.6878 -84.2905 "NAD83" "Ethylene oxide" "2022-01-05" "23:59" "2022-01-06" "04:59" 0.15 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 6TH DAY" 0.0464 NA "1 - Deviation from a CFR/Critical Criteria Requirement." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "DeKalb" "2022-09-26" "12060"
"213" "13" "089" "0002" "43601" 5 33.6878 -84.2905 "NAD83" "Ethylene oxide" "2022-01-17" "23:59" "2022-01-18" "04:59" 0.08 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 6TH DAY" 0.0464 NA "1 - Deviation from a CFR/Critical Criteria Requirement." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "DeKalb" "2022-09-26" "12060"
"214" "13" "089" "0002" "43601" 6 33.6878 -84.2905 "NAD83" "Ethylene oxide" "2022-01-20" "23:59" "2022-01-21" "04:59" 0.07 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 30 DAYS" 0.0464 NA "1 - Deviation from a CFR/Critical Criteria Requirement." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "DeKalb" "2022-09-26" "12060"
"215" "13" "089" "0002" "43601" 5 33.6878 -84.2905 "NAD83" "Ethylene oxide" "2022-01-20" "23:59" "2022-01-21" "04:59" 0.07 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 6TH DAY" 0.0464 NA "1 - Deviation from a CFR/Critical Criteria Requirement." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "DeKalb" "2022-09-26" "12060"
"216" "13" "089" "0002" "43601" 5 33.6878 -84.2905 "NAD83" "Ethylene oxide" "2022-01-23" "23:59" "2022-01-24" "04:59" 0.15 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 6TH DAY" 0.0464 NA "1 - Deviation from a CFR/Critical Criteria Requirement." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "DeKalb" "2022-09-26" "12060"
"217" "13" "089" "0002" "43601" 5 33.6878 -84.2905 "NAD83" "Ethylene oxide" "2022-01-29" "23:59" "2022-01-30" "04:59" 0.04 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 6TH DAY" 0.0464 NA "1 - Deviation from a CFR/Critical Criteria Requirement." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "DeKalb" "2022-09-26" "12060"
"218" "13" "089" "0002" "43601" 5 33.6878 -84.2905 "NAD83" "Ethylene oxide" "2022-02-04" "23:59" "2022-02-05" "04:59" 0.09 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 6TH DAY" 0.0464 NA "1 - Deviation from a CFR/Critical Criteria Requirement." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "DeKalb" "2022-08-03" "12060"
"219" "13" "089" "0002" "43601" 6 33.6878 -84.2905 "NAD83" "Ethylene oxide" "2022-02-10" "23:59" "2022-02-11" "04:59" 0.21 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 30 DAYS" 0.0464 NA "1 - Deviation from a CFR/Critical Criteria Requirement." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "DeKalb" "2022-08-03" "12060"
"220" "13" "089" "0002" "43601" 5 33.6878 -84.2905 "NAD83" "Ethylene oxide" "2022-02-10" "23:59" "2022-02-11" "04:59" 0.11 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 6TH DAY" 0.0464 NA "1 - Deviation from a CFR/Critical Criteria Requirement." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "DeKalb" "2022-08-03" "12060"
"221" "13" "089" "0002" "43601" 5 33.6878 -84.2905 "NAD83" "Ethylene oxide" "2022-02-16" "23:59" "2022-02-17" "04:59" 0.13 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 6TH DAY" 0.0464 NA "1 - Deviation from a CFR/Critical Criteria Requirement." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "DeKalb" "2022-08-03" "12060"
"222" "13" "089" "0002" "43601" 5 33.6878 -84.2905 "NAD83" "Ethylene oxide" "2022-02-22" "23:59" "2022-02-23" "04:59" 0.1 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 6TH DAY" 0.0464 NA "1 - Deviation from a CFR/Critical Criteria Requirement." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "DeKalb" "2022-08-03" "12060"
"223" "13" "089" "0002" "43601" 5 33.6878 -84.2905 "NAD83" "Ethylene oxide" "2022-02-28" "23:59" "2022-03-01" "04:59" 0.06 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 6TH DAY" 0.0464 NA "1 - Deviation from a CFR/Critical Criteria Requirement." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "DeKalb" "2022-08-03" "12060"
"224" "13" "089" "0002" "43601" 6 33.6878 -84.2905 "NAD83" "Ethylene oxide" "2022-03-06" "23:59" "2022-03-07" "04:59" 0.13 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 30 DAYS" 0.0464 NA "1 - Deviation from a CFR/Critical Criteria Requirement." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "DeKalb" "2022-09-26" "12060"
"225" "13" "089" "0002" "43601" 5 33.6878 -84.2905 "NAD83" "Ethylene oxide" "2022-03-06" "23:59" "2022-03-07" "04:59" 0.09 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 6TH DAY" 0.0464 NA "1 - Deviation from a CFR/Critical Criteria Requirement." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "DeKalb" "2022-09-26" "12060"
"226" "13" "089" "0002" "43601" 5 33.6878 -84.2905 "NAD83" "Ethylene oxide" "2022-03-12" "23:59" "2022-03-13" "04:59" 0.09 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 6TH DAY" 0.0464 NA "1 - Deviation from a CFR/Critical Criteria Requirement." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "DeKalb" "2022-09-26" "12060"
"227" "13" "089" "0002" "43601" 5 33.6878 -84.2905 "NAD83" "Ethylene oxide" "2022-03-18" "23:59" "2022-03-19" "04:59" 0.08 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 6TH DAY" 0.0464 NA "1 - Deviation from a CFR/Critical Criteria Requirement." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "DeKalb" "2022-09-26" "12060"
"228" "13" "089" "0002" "43601" 5 33.6878 -84.2905 "NAD83" "Ethylene oxide" "2022-03-24" "23:59" "2022-03-25" "04:59" 0.09 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 6TH DAY" 0.0464 NA "1 - Deviation from a CFR/Critical Criteria Requirement." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "DeKalb" "2022-09-26" "12060"
"229" "13" "089" "0002" "43601" 5 33.6878 -84.2905 "NAD83" "Ethylene oxide" "2022-03-30" "23:59" "2022-03-31" "04:59" 0.15 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 6TH DAY" 0.0464 NA "1 - Deviation from a CFR/Critical Criteria Requirement." "Non-FRM" "SS 6L- PRESSURIZED CANISTER - PRECONC: GC/MS" "150" "Georgia" "DeKalb" "2022-09-26" "12060"
"230" "12" "103" "0026" "43601" 1 27.850348 -82.714465 "WGS84" "Ethylene oxide" "2019-08-31" "00:00" "2019-08-31" "05:00" 0.15 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 6TH DAY" 0.066 NA "SQ - Values Between SQL and MDL." "Non-FRM" "6L SUBATM SS CANISTER - PRECONC: GC/MS" "176" "Florida" "Pinellas" "2020-07-17" "45300"
"231" "12" "057" "3002" "43601" 1 27.96565 -82.2304 "WGS84" "Ethylene oxide" "2019-08-31" "00:00" "2019-08-31" "05:00" 0.15 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 6TH DAY" 0.066 NA "SQ - Values Between SQL and MDL." "Non-FRM" "6L SUBATM SS CANISTER - PRECONC: GC/MS" "176" "Florida" "Hillsborough" "2020-07-20" "45300"
"232" "12" "103" "0018" "43601" 1 27.785866 -82.739875 "WGS84" "Ethylene oxide" "2019-08-31" "00:00" "2019-08-31" "05:00" 0.14 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 6TH DAY" 0.066 NA "SQ - Values Between SQL and MDL." "Non-FRM" "6L SUBATM SS CANISTER - PRECONC: GC/MS" "176" "Florida" "Pinellas" "2020-07-17" "45300"
"233" "12" "103" "0026" "43601" 1 27.850348 -82.714465 "WGS84" "Ethylene oxide" "2019-09-06" "00:00" "2019-09-06" "05:00" 0.2 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 6TH DAY" 0.066 NA NA "Non-FRM" "6L SUBATM SS CANISTER - PRECONC: GC/MS" "176" "Florida" "Pinellas" "2020-07-17" "45300"
"234" "12" "057" "3002" "43601" 1 27.96565 -82.2304 "WGS84" "Ethylene oxide" "2019-09-06" "00:00" "2019-09-06" "05:00" 0.21 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 6TH DAY" 0.066 NA NA "Non-FRM" "6L SUBATM SS CANISTER - PRECONC: GC/MS" "176" "Florida" "Hillsborough" "2020-07-20" "45300"
"235" "12" "103" "0018" "43601" 1 27.785866 -82.739875 "WGS84" "Ethylene oxide" "2019-09-06" "00:00" "2019-09-06" "05:00" 0.23 "Parts per billion Carbon" "078" "24 HOUR" "7" "EVERY 6TH DAY" 0.066 NA NA "Non-FRM" "6L SUBATM SS CANISTER - PRECONC: GC/MS" "176" "Florida" "Pinellas" "2020-07-17" "45300"
